sampledate,year4,month,daynum,max_air_temp_adjusted,max_air_temp_raw,min_air_temp_adjusted,min_air_temp_raw,ave_air_temp_adjusted,ave_air_temp_raw,range_air_temp_adjusted,precip_raw_mm,snow_raw_cm,snow_depth_cm,data_status
1887-04-25,1887,4,115,11.3,10,-5.8,-3.3,2.7,3.3,17.1,0,0,,F
1887-04-26,1887,4,116,11.3,10,-3.6,-1.1,3.8,4.4,14.9,0,0,,F
1887-04-27,1887,4,117,16.9,15.6,-0.8,1.7,8,8.6,17.7,0,0,,F
1887-04-28,1887,4,118,17.4,16.1,5.3,7.8,11.3,11.9,12.1,0,0,,F
1887-04-29,1887,4,119,20.2,18.9,3.1,5.6,11.6,12.2,17.1,14.5,0,,F
1887-04-30,1887,4,120,27.4,26.1,5.3,7.8,16.3,16.9,22.1,0.8,0,,F
1887-05-01,1887,5,121,28.7,27.8,10,12.8,19.4,20.3,18.7,0,0,,F
1887-05-02,1887,5,122,24.8,23.9,7.8,10.6,16.3,17.2,17,19.8,0,,F
1887-05-03,1887,5,123,17.6,16.7,2.8,5.6,10.2,11.1,14.8,0,0,,F
1887-05-04,1887,5,124,20.4,19.4,2.8,5.6,11.6,12.5,17.6,0,0,,F
1887-05-05,1887,5,125,14.3,13.3,5.5,8.3,9.9,10.8,8.8,5.3,0,,F
1887-05-06,1887,5,126,26.5,25.6,8.3,11.1,17.4,18.3,18.2,0,0,,F
1887-05-07,1887,5,127,25.4,24.4,8.9,11.7,17.1,18.1,16.5,0,0,,F
1887-05-09,1887,5,129,30.4,29.4,9.4,12.2,19.9,20.8,21,0,0,,F
1887-05-10,1887,5,130,28.2,27.2,13.3,16.1,20.8,21.7,14.9,0,0,,F
1887-05-11,1887,5,131,27.6,26.7,12.8,15.6,20.2,21.1,14.8,0,0,,F
1887-05-12,1887,5,132,28.2,27.2,11.7,14.4,19.9,20.8,16.5,0,0,,F
1887-05-13,1887,5,133,28.7,27.8,12.2,15,20.5,21.4,16.5,0,0,,F
1887-05-14,1887,5,134,29.8,28.9,12.2,15,21,21.9,17.6,14,0,,F
1887-05-15,1887,5,135,26.5,25.6,13.9,16.7,20.2,21.1,12.6,0,0,,F
1887-05-16,1887,5,136,27.1,26.1,12.8,15.6,19.9,20.8,14.3,0,0,,F
1887-05-17,1887,5,137,22.1,21.1,8.3,11.1,15.2,16.1,13.8,0,0,,F
1887-05-18,1887,5,138,23.7,22.8,6.1,8.9,14.9,15.8,17.6,0,0,,F
1887-05-19,1887,5,139,27.6,26.7,8.9,11.7,18.3,19.2,18.7,0,0,,F
1887-05-20,1887,5,140,28.7,27.8,11.7,14.4,20.2,21.1,17,0,0,,F
1887-05-21,1887,5,141,30.4,29.4,15,17.8,22.7,23.6,15.4,0,0,,F
1887-05-22,1887,5,142,27.6,26.7,15.5,18.3,21.6,22.5,12.1,0.5,0,,F
1887-05-23,1887,5,143,26,25,13.9,16.7,19.9,20.8,12.1,0,0,,F
1887-05-25,1887,5,145,18.7,17.8,5.5,8.3,12.1,13.1,13.2,0,0,,F
1887-05-26,1887,5,146,22.1,21.1,3.9,6.7,13,13.9,18.2,0,0,,F
1887-05-27,1887,5,147,24.3,23.3,9.4,12.2,16.9,17.8,14.9,0,0,,F
1887-05-28,1887,5,148,28.2,27.2,10,12.8,19.1,20,18.2,0,0,,F
1887-05-29,1887,5,149,24.8,23.9,10.5,13.3,17.7,18.6,14.3,9.1,0,,F
1887-05-30,1887,5,150,17.6,16.7,7.2,10,12.4,13.3,10.4,1,0,,F
1887-05-31,1887,5,151,18.2,17.2,7.8,10.6,13,13.9,10.4,3.3,0,,F
1887-06-01,1887,6,152,21.9,20,8.5,11.7,15.3,15.8,13.4,1.8,0,,F
1887-06-02,1887,6,153,23.5,21.7,10.7,13.9,17.2,17.8,12.8,0,0,,F
1887-06-03,1887,6,154,29.1,27.2,10.2,13.3,19.7,20.3,18.9,0,0,,F
1887-06-04,1887,6,155,27.4,25.6,14.6,17.8,21.1,21.7,12.8,0,0,,F
1887-06-05,1887,6,156,23,21.1,12.4,15.6,17.8,18.3,10.6,0,0,,F
1887-06-06,1887,6,157,28.5,26.7,13,16.1,20.8,21.4,15.5,0,0,,F
1887-06-07,1887,6,158,32.4,30.6,14.6,17.8,23.6,24.2,17.8,10.2,0,,F
1887-06-08,1887,6,159,32.4,30.6,16.9,20,24.7,25.3,15.5,0,0,,F
1887-06-09,1887,6,160,25.2,23.3,14.6,17.8,20,20.6,10.6,0,0,,F
1887-06-10,1887,6,161,26.3,24.4,9.1,12.2,17.8,18.3,17.2,0,0,,F
1887-06-11,1887,6,162,28.5,26.7,10.2,13.3,19.5,20,18.3,0,0,,F
1887-06-12,1887,6,163,32.4,30.6,12.4,15.6,22.5,23.1,20,0,0,,F
1887-06-13,1887,6,164,28.5,26.7,14.6,17.8,21.7,22.2,13.9,9.9,0,,F
1887-06-15,1887,6,166,31.3,29.4,13,16.1,22.2,22.8,18.3,0,0,,F
1887-06-16,1887,6,167,34.1,32.2,16.9,20,25.6,26.1,17.2,0,0,,F
1887-06-17,1887,6,168,35.2,33.3,16.9,20,26.1,26.7,18.3,0,0,,F
1887-06-18,1887,6,169,35.2,33.3,16.9,20,26.1,26.7,18.3,4.6,0,,F
1887-06-19,1887,6,170,32.4,30.6,14.6,17.8,23.6,24.2,17.8,0,0,,F
1887-06-20,1887,6,171,29.6,27.8,14.6,17.8,22.2,22.8,15,1.5,0,,F
1887-06-21,1887,6,172,25.7,23.9,11.3,14.4,18.6,19.2,14.4,0,0,,F
1887-06-22,1887,6,173,20.2,18.3,9.1,12.2,14.7,15.3,11.1,0,0,,F
1887-06-23,1887,6,174,18.5,16.7,5.7,8.9,12.2,12.8,12.8,0,0,,F
1887-06-24,1887,6,175,26.9,25,5.7,8.9,16.4,16.9,21.2,0,0,,F
1887-06-25,1887,6,176,29.6,27.8,9.6,12.8,19.7,20.3,20,0,0,,F
1887-06-26,1887,6,177,30.2,28.3,10.2,13.3,20.3,20.8,20,0,0,,F
1887-06-27,1887,6,178,31.3,29.4,9.1,12.2,20.3,20.8,22.2,0,0,,F
1887-06-28,1887,6,179,33.5,31.7,9.6,12.8,21.7,22.2,23.9,0,0,,F
1887-06-29,1887,6,180,33.5,31.7,13,16.1,23.3,23.9,20.5,0,0,,F
1887-06-30,1887,6,181,31.3,29.4,13.5,16.7,22.5,23.1,17.8,9.7,0,,F
1887-07-01,1887,7,182,29.9,28.3,17.2,20.6,23.7,24.4,12.7,26.9,0,,F
1887-07-02,1887,7,183,23.7,22.2,16.7,20,20.4,21.1,7,34,0,,F
1887-07-03,1887,7,184,28.2,26.7,16.7,20,22.6,23.3,11.5,19.8,0,,F
1887-07-04,1887,7,185,26.5,25,16.7,20,21.8,22.5,9.8,9.1,0,,F
1887-07-05,1887,7,186,31,29.4,15,18.3,23.2,23.9,16,0,0,,F
1887-07-06,1887,7,187,33.7,32.2,16.7,20,25.4,26.1,17,0,0,,F
1887-07-07,1887,7,188,34.3,32.8,18.9,22.2,26.8,27.5,15.4,0,0,,F
1887-07-08,1887,7,189,33.2,31.7,17.8,21.1,25.7,26.4,15.4,0,0,,F
1887-07-09,1887,7,190,28.7,27.2,16.7,20,22.9,23.6,12,8.6,0,,F
1887-07-10,1887,7,191,32.6,31.1,14.5,17.8,23.7,24.4,18.1,0,0,,F
1887-07-11,1887,7,192,33.7,32.2,15,18.3,24.6,25.3,18.7,0,0,,F
1887-07-12,1887,7,193,33.7,32.2,15,18.3,24.6,25.3,18.7,6.4,0,,F
1887-07-13,1887,7,194,34.9,33.3,19.5,22.8,27.3,28.1,15.4,0,0,,F
1887-07-14,1887,7,195,35.4,33.9,13.4,16.7,24.6,25.3,22,0,0,,F
1887-07-15,1887,7,196,33.7,32.2,19.5,22.8,26.8,27.5,14.2,0,0,,F
1887-07-16,1887,7,197,36,34.4,21.7,25,29,29.7,14.3,0,0,,F
1887-07-17,1887,7,198,33.2,31.7,20.6,23.9,27.1,27.8,12.6,0,0,,F
1887-07-19,1887,7,200,31,29.4,13.9,17.2,22.6,23.3,17.1,0,0,,F
1887-07-20,1887,7,201,26.5,25,15,18.3,20.9,21.7,11.5,1.8,0,,F
1887-07-21,1887,7,202,28.2,26.7,14.5,17.8,21.5,22.2,13.7,5.1,0,,F
1887-07-22,1887,7,203,26,24.4,15,18.3,20.7,21.4,11,0,0,,F
1887-07-23,1887,7,204,27.6,26.1,10,13.3,19,19.7,17.6,0,0,,F
1887-07-24,1887,7,205,29.3,27.8,10,13.3,19.8,20.6,19.3,0,0,,F
1887-07-25,1887,7,206,29.9,28.3,13.4,16.7,21.8,22.5,16.5,0,0,,F
1887-07-26,1887,7,207,33.2,31.7,12.2,15.6,22.9,23.6,21,0,0,,F
1887-07-27,1887,7,208,34.3,32.8,16.7,20,25.7,26.4,17.6,0,0,,F
1887-07-28,1887,7,209,32.1,30.6,16.1,19.4,24.3,25,16,0,0,,F
1887-07-29,1887,7,210,35.4,33.9,15,18.3,25.4,26.1,20.4,0,0,,F
1887-07-30,1887,7,211,30.4,28.9,17.2,20.6,24,24.7,13.2,5.8,0,,F
1887-07-31,1887,7,212,30.4,28.9,14.5,17.8,22.6,23.3,15.9,0.8,0,,F
1887-08-01,1887,8,213,34.4,32.8,16.2,19.4,25.1,26.1,18.2,0,0,,F
1887-08-02,1887,8,214,36,34.4,16.2,19.4,26,26.9,19.8,0,0,,F
1887-08-03,1887,8,215,35.5,33.9,15.7,18.9,25.4,26.4,19.8,0,0,,F
1887-08-04,1887,8,216,34.4,32.8,17.9,21.1,26,26.9,16.5,0,0,,F
1887-08-05,1887,8,217,28.3,26.7,16.2,19.4,22.1,23.1,12.1,0,0,,F
1887-08-06,1887,8,218,27.2,25.6,11.2,14.4,19,20,16,0,0,,F
1887-08-07,1887,8,219,32.2,30.6,11.2,14.4,21.5,22.5,21,0,0,,F
1887-08-08,1887,8,220,33.8,32.2,14.6,17.8,24,25,19.2,0,0,,F
1887-08-09,1887,8,221,36.6,35,17.9,21.1,27.1,28.1,18.7,0,0,,F
1887-08-10,1887,8,222,34.9,33.3,16.2,19.4,25.4,26.4,18.7,39.4,0,,F
1887-08-11,1887,8,223,28.8,27.2,16.8,20,22.6,23.6,12,36.1,0,,F
1887-08-12,1887,8,224,26.6,25,13.4,16.7,19.9,20.8,13.2,0,0,,F
1887-08-13,1887,8,225,22.2,20.6,12.3,15.6,17.1,18.1,9.9,2.5,0,,F
1887-08-14,1887,8,226,21.6,20,12.3,15.6,16.8,17.8,9.3,0.5,0,,F
1887-08-15,1887,8,227,23.8,22.2,13.4,16.7,18.5,19.4,10.4,0,0,,F
1887-08-16,1887,8,228,24.4,22.8,14,17.2,19,20,10.4,0,0,,F
1887-08-17,1887,8,229,26.6,25,13.4,16.7,19.9,20.8,13.2,0,0,,F
1887-08-18,1887,8,230,26.6,25,14.6,17.8,20.4,21.4,12,0,0,,F
1887-08-19,1887,8,231,26,24.4,10.7,13.9,18.2,19.2,15.3,0,0,,F
1887-08-20,1887,8,232,27.2,25.6,12.9,16.1,19.9,20.8,14.3,1.3,0,,F
1887-08-21,1887,8,233,27.2,25.6,14.6,17.8,20.7,21.7,12.6,5.8,0,,F
1887-08-23,1887,8,235,17.2,15.6,10.7,13.9,13.7,14.7,6.5,0,0,,F
1887-08-24,1887,8,236,19.4,17.8,5.7,8.9,12.4,13.3,13.7,0,0,,F
1887-08-25,1887,8,237,20.5,18.9,6.2,9.4,13.2,14.2,14.3,0,0,,F
1887-08-26,1887,8,238,19.9,18.3,8.4,11.7,14,15,11.5,7.9,0,,F
1887-08-27,1887,8,239,19.4,17.8,9,12.2,14,15,10.4,0.8,0,,F
1887-08-28,1887,8,240,22.2,20.6,6.8,10,14.3,15.3,15.4,20.6,0,,F
1887-08-29,1887,8,241,24.4,22.8,6.8,10,15.4,16.4,17.6,2,0,,F
1887-08-30,1887,8,242,25.5,23.9,9,12.2,17.1,18.1,16.5,1.5,0,,F
1887-08-31,1887,8,243,28.3,26.7,11.2,14.4,19.6,20.6,17.1,0,0,,F
1887-09-01,1887,9,244,27.2,26.1,10.9,13.9,19,20,16.3,16.3,0,,F
1887-09-02,1887,9,245,22.2,21.1,13.7,16.7,17.9,18.9,8.5,36.3,0,,F
1887-09-03,1887,9,246,21,20,12,15,16.5,17.5,9,9.9,0,,F
1887-09-04,1887,9,247,27.7,26.7,12.6,15.6,20.2,21.1,15.1,19.8,0,,F
1887-09-05,1887,9,248,23.8,22.8,12.6,15.6,18.2,19.2,11.2,8.9,0,,F
1887-09-06,1887,9,249,29.4,28.3,16.5,19.4,22.9,23.9,12.9,6.4,0,,F
1887-09-07,1887,9,250,26,25,10.4,13.3,18.2,19.2,15.6,0,0,,F
1887-09-08,1887,9,251,31.6,30.6,7,10,19.3,20.3,24.6,8.9,0,,F
1887-09-09,1887,9,252,22.7,21.7,10.4,13.3,16.5,17.5,12.3,4.6,0,,F
1887-09-10,1887,9,253,15.5,14.4,4.8,7.8,10.2,11.1,10.7,0,0,,F
1887-09-11,1887,9,254,20.5,19.4,5.9,8.9,13.2,14.2,14.6,0,0,,F
1887-09-12,1887,9,255,19.9,18.9,11.5,14.4,15.7,16.7,8.4,17.3,0,,F
1887-09-13,1887,9,256,23.8,22.8,4.8,7.8,14.3,15.3,19,0.8,0,,F
1887-09-14,1887,9,257,22.7,21.7,8.7,11.7,15.7,16.7,14,0,0,,F
1887-09-15,1887,9,258,19.4,18.3,8.7,11.7,14,15,10.7,0,0,,F
1887-09-16,1887,9,259,17.2,16.1,3.2,6.1,10.2,11.1,14,0,0,,F
1887-09-17,1887,9,260,19.9,18.9,3.7,6.7,11.8,12.8,16.2,0,0,,F
1887-09-19,1887,9,262,23.8,22.8,8.7,11.7,16.3,17.2,15.1,0,0,,F
1887-09-20,1887,9,263,25.5,24.4,16.5,19.4,21,21.9,9,0,0,,F
1887-09-21,1887,9,264,22.2,21.1,10.4,13.3,16.3,17.2,11.8,8.9,0,,F
1887-09-22,1887,9,265,17.2,16.1,7.6,10.6,12.4,13.3,9.6,9.4,0,,F
1887-09-23,1887,9,266,12.7,11.7,1.5,4.4,7.1,8.1,11.2,0,0,,F
1887-09-24,1887,9,267,13.3,12.2,0.4,3.3,6.8,7.8,12.9,0,0,,F
1887-09-25,1887,9,268,17.2,16.1,5.9,8.9,11.5,12.5,11.3,1.5,0,,F
1887-09-26,1887,9,269,14.9,13.9,5.9,8.9,10.4,11.4,9,6.4,0,,F
1887-09-27,1887,9,270,14.9,13.9,5.9,8.9,10.4,11.4,9,5.8,0,,F
1887-09-28,1887,9,271,17.2,16.1,5.9,8.9,11.5,12.5,11.3,0,0,,F
1887-09-29,1887,9,272,19.4,18.3,9.3,12.2,14.3,15.3,10.1,2.5,0,,F
1887-09-30,1887,9,273,26,25,9.3,12.2,17.7,18.6,16.7,5.8,0,,F
1887-10-01,1887,10,274,17.9,16.7,8.3,11.7,13.2,14.2,9.6,11.9,0,,F
1887-10-02,1887,10,275,20.7,19.4,6.1,9.4,13.5,14.4,14.6,12.7,0,,F
1887-10-03,1887,10,276,19.6,18.3,5.6,8.9,12.7,13.6,14,0,0,,F
1887-10-05,1887,10,278,18.5,17.2,-1.7,1.7,8.5,9.4,20.2,0,0,,F
1887-10-06,1887,10,279,19.6,18.3,5,8.3,12.4,13.3,14.6,11.2,0,,F
1887-10-07,1887,10,280,26.3,25,8.3,11.7,17.4,18.3,18,17,0,,F
1887-10-08,1887,10,281,22.4,21.1,13.9,17.2,18.2,19.2,8.5,2.5,0,,F
1887-10-09,1887,10,282,18.5,17.2,10.6,13.9,14.6,15.6,7.9,3.3,0,,F
1887-10-10,1887,10,283,19.6,18.3,3.9,7.2,11.8,12.8,15.7,0,0,,F
1887-10-11,1887,10,284,9,7.8,0,3.3,4.6,5.6,9,0,0,,F
1887-10-12,1887,10,285,18.5,17.2,-3.3,0,7.7,8.6,21.8,0,0,,F
1887-10-13,1887,10,286,11.3,10,0,3.3,5.7,6.7,11.3,0,0,,F
1887-10-14,1887,10,287,9.6,8.3,-2.8,0.6,3.5,4.4,12.4,0,0,,F
1887-10-15,1887,10,288,15.1,13.9,-2.2,1.1,6.6,7.5,17.3,0,0,,F
1887-10-16,1887,10,289,19,17.8,3.3,6.7,11.3,12.2,15.7,0,0,,F
1887-10-17,1887,10,290,14,12.8,2.2,5.6,8.2,9.2,11.8,0,0,,F
1887-10-18,1887,10,291,14,12.8,-0.6,2.8,6.8,7.8,14.6,0,0,,F
1887-10-19,1887,10,292,16.3,15,0.6,3.9,8.5,9.4,15.7,0,0,,F
1887-10-20,1887,10,293,12.4,11.1,0.6,3.9,6.6,7.5,11.8,0.8,0,,F
1887-10-21,1887,10,294,5.1,3.9,-4.4,-1.1,0.4,1.4,9.5,0,0,,F
1887-10-22,1887,10,295,7.4,6.1,-8.3,-5,-0.4,0.6,15.7,2.3,2.29,,F
1887-10-23,1887,10,296,7.9,6.7,-2.8,0.6,2.7,3.6,10.7,19.1,0,,F
1887-10-25,1887,10,298,-1.5,-2.8,-14.4,-11.1,-7.9,-6.9,12.9,0,0,,F
1887-10-26,1887,10,299,5.7,4.4,-10.6,-7.2,-2.3,-1.4,16.3,0,0,,F
1887-10-27,1887,10,300,9,7.8,-8.3,-5,0.4,1.4,17.3,0,0,,F
1887-10-28,1887,10,301,11.3,10,0.6,3.9,6,6.9,10.7,21.1,0,,F
1887-10-29,1887,10,302,9.6,8.3,-5.6,-2.2,2.1,3.1,15.2,0,0,,F
1887-10-30,1887,10,303,5.1,3.9,-8.3,-5,-1.5,-0.6,13.4,0,0,,F
1887-10-31,1887,10,304,14.6,13.3,-5.6,-2.2,4.6,5.6,20.2,6.6,0,,F
1887-11-01,1887,11,305,13.8,13.3,-0.4,1.1,6.9,7.2,14.2,0,0,,F
1887-11-02,1887,11,306,14.9,14.4,4.6,6.1,10,10.3,10.3,0,0,,F
1887-11-03,1887,11,307,14.9,14.4,0.7,2.2,8,8.3,14.2,0,0,,F
1887-11-04,1887,11,308,11.6,11.1,0.1,1.7,6.1,6.4,11.5,0,0,,F
1887-11-05,1887,11,309,9.3,8.9,2.4,3.9,6.1,6.4,6.9,0,0,,F
1887-11-06,1887,11,310,18.2,17.8,2.4,3.9,10.5,10.8,15.8,0,0,,F
1887-11-07,1887,11,311,15.5,15,4.6,6.1,10.2,10.6,10.9,0,0,,F
1887-11-08,1887,11,312,7.1,6.7,-1.5,0,3,3.3,8.6,0,0,,F
1887-11-09,1887,11,313,2.7,2.2,-1.5,0,0.8,1.1,4.2,10.2,1.27,,F
1887-11-11,1887,11,315,6,5.6,-2.1,-0.6,2.2,2.5,8.1,0,0,,F
1887-11-12,1887,11,316,8.2,7.8,-1.5,0,3.6,3.9,9.7,0,0,,F
1887-11-13,1887,11,317,9.3,8.9,-0.4,1.1,4.7,5,9.7,0,0,,F
1887-11-14,1887,11,318,8.2,7.8,1.3,2.8,5,5.3,6.9,0,0,,F
1887-11-15,1887,11,319,7.1,6.7,0.7,2.2,4.1,4.4,6.4,0.8,0,,F
1887-11-16,1887,11,320,7.7,7.2,0.1,1.7,4.1,4.4,7.6,0,0,,F
1887-11-17,1887,11,321,4.3,3.9,-4.3,-2.8,0.2,0.6,8.6,0,0,,F
1887-11-18,1887,11,322,6.6,6.1,-1.5,0,2.7,3.1,8.1,0,0,,F
1887-11-19,1887,11,323,8.8,8.3,-11.5,-10,-1.2,-0.8,20.3,2.3,1.78,,F
1887-11-20,1887,11,324,-7.3,-7.8,-14.3,-12.8,-10.6,-10.3,7,0,0,,F
1887-11-21,1887,11,325,2.1,1.7,-10.4,-8.9,-3.9,-3.6,12.5,0,0,,F
1887-11-22,1887,11,326,1.6,1.1,-6,-4.4,-2,-1.7,7.6,0,0,,F
1887-11-23,1887,11,327,2.1,1.7,-3.2,-1.7,-0.3,0,5.3,0,0,,F
1887-11-24,1887,11,328,-0.1,-0.6,-5.4,-3.9,-2.5,-2.2,5.3,8.9,8.38,,F
1887-11-25,1887,11,329,-1.8,-2.2,-6,-4.4,-3.7,-3.3,4.2,0,0,,F
1887-11-26,1887,11,330,0.5,0,-5.4,-3.9,-2.3,-1.9,5.9,1.3,1.27,,F
1887-11-27,1887,11,331,0.5,0,-23.2,-21.7,-11.2,-10.8,23.7,6.1,4.57,,F
1887-11-28,1887,11,332,-15.7,-16.1,-27.1,-25.6,-21.2,-20.8,11.4,6.6,0,,F
1887-11-29,1887,11,333,-11.2,-11.7,-22.1,-20.6,-16.4,-16.1,10.9,0,0,,F
1887-11-30,1887,11,334,-2.3,-2.8,-14.9,-13.3,-8.4,-8.1,12.6,0,0,,F
1887-12-01,1887,12,335,-1.3,-1.1,-4.8,-3.9,-3,-2.5,3.5,0.5,0.51,,F
1887-12-02,1887,12,336,1.5,1.7,-2,-1.1,-0.2,0.3,3.5,8.4,5.08,,F
1887-12-03,1887,12,337,4.9,5,-0.9,0,2,2.5,5.8,16,0,,F
1887-12-04,1887,12,338,6.5,6.7,-10.3,-9.4,-1.9,-1.4,16.8,9.4,0,,F
1887-12-05,1887,12,339,0.4,0.6,-13.1,-12.2,-6.3,-5.8,13.5,0,0,,F
1887-12-06,1887,12,340,3.2,3.3,-5.3,-4.4,-1,-0.6,8.5,0,0,,F
1887-12-07,1887,12,341,1.5,1.7,-3.1,-2.2,-0.8,-0.3,4.6,0,0,,F
1887-12-09,1887,12,343,0.4,0.6,-3.7,-2.8,-1.6,-1.1,4.1,0,0,,F
1887-12-10,1887,12,344,1,1.1,-0.9,0,0.1,0.6,1.9,0,0,,F
1887-12-11,1887,12,345,-0.1,0,-8.7,-7.8,-4.4,-3.9,8.6,10.4,3.81,,F
1887-12-12,1887,12,346,-3.5,-3.3,-12,-11.1,-7.7,-7.2,8.5,0.3,0.25,,F
1887-12-13,1887,12,347,2.1,2.2,-4.8,-3.9,-1.3,-0.8,6.9,0,0,,F
1887-12-14,1887,12,348,1,1.1,-5.3,-4.4,-2.2,-1.7,6.3,0,0,,F
1887-12-15,1887,12,349,-4,-3.9,-8.7,-7.8,-6.3,-5.8,4.7,0,0,,F
1887-12-16,1887,12,350,-4,-3.9,-7.6,-6.7,-5.8,-5.3,3.6,0,0,,F
1887-12-17,1887,12,351,-0.1,0,-6.4,-5.6,-3.3,-2.8,6.3,0,0,,F
1887-12-18,1887,12,352,0.4,0.6,-3.1,-2.2,-1.3,-0.8,3.5,0,0,,F
1887-12-19,1887,12,353,2.1,2.2,-3.7,-2.8,-0.8,-0.3,5.8,4.3,0,,F
1887-12-20,1887,12,354,0.4,0.6,-2,-1.1,-0.8,-0.3,2.4,10.4,0,,F
1887-12-21,1887,12,355,3.2,3.3,-14.2,-13.3,-5.5,-5,17.4,21.6,25.4,,F
1887-12-22,1887,12,356,-7.9,-7.8,-18.1,-17.2,-13,-12.5,10.2,0,0,,F
1887-12-23,1887,12,357,-3.5,-3.3,-17,-16.1,-10.2,-9.7,13.5,0,0,,F
1887-12-24,1887,12,358,-6.8,-6.7,-17,-16.1,-11.9,-11.4,10.2,0,0,,F
1887-12-25,1887,12,359,-3.5,-3.3,-11.4,-10.6,-7.4,-6.9,7.9,0.5,0.51,,F
1887-12-26,1887,12,360,-3.5,-3.3,-14.2,-13.3,-8.8,-8.3,10.7,0,0,,F
1887-12-27,1887,12,361,-6.8,-6.7,-19.8,-18.9,-13.3,-12.8,13,10.2,1.02,,F
1887-12-28,1887,12,362,-17.9,-17.8,-24.2,-23.3,-21,-20.6,6.3,0,0,,F
1887-12-29,1887,12,363,-14.6,-14.4,-27,-26.1,-20.8,-20.3,12.4,0,0,,F
1887-12-30,1887,12,364,-8.5,-8.3,-27.6,-26.7,-18,-17.5,19.1,12.2,11.43,,F
1887-12-31,1887,12,365,1,1.1,-7,-6.1,-3,-2.5,8,14.7,12.7,,F
1888-01-01,1888,1,1,-4.5,-4.4,-19.1,-17.8,-11.8,-11.1,14.6,5.1,0,,F
1888-01-02,1888,1,2,-14.5,-14.4,-23.6,-22.2,-19.1,-18.3,9.1,0.3,0.25,,F
1888-01-03,1888,1,3,-11.7,-11.7,-23.6,-22.2,-17.7,-16.9,11.9,0,0,,F
1888-01-04,1888,1,4,-2.3,-2.2,-13,-11.7,-7.7,-6.9,10.7,0,0,,F
1888-01-05,1888,1,5,0,0,-6.9,-5.6,-3.5,-2.8,6.9,7.4,0,,F
1888-01-07,1888,1,7,4.4,4.4,-11.9,-10.6,-3.8,-3.1,16.3,0,0,,F
1888-01-08,1888,1,8,-10.6,-10.6,-15.8,-14.4,-13.2,-12.5,5.2,0.8,0.76,,F
1888-01-09,1888,1,9,-9.5,-9.4,-22.5,-21.1,-16,-15.3,13,0,0,,F
1888-01-10,1888,1,10,-11.1,-11.1,-22.5,-21.1,-16.8,-16.1,11.4,0,0,,F
1888-01-11,1888,1,11,-20.6,-20.6,-28,-26.7,-24.3,-23.6,7.4,0,0,,F
1888-01-12,1888,1,12,-3.4,-3.3,-25.8,-24.4,-14.6,-13.9,22.4,10.2,10.16,,F
1888-01-13,1888,1,13,-1.1,-1.1,-27.5,-26.1,-14.3,-13.6,26.4,2.5,2.54,,F
1888-01-14,1888,1,14,-5,-5,-26.9,-25.6,-16,-15.3,21.9,0,0,,F
1888-01-15,1888,1,15,-23.4,-23.3,-31.4,-30,-27.4,-26.7,8,0,0,,F
1888-01-16,1888,1,16,-19.5,-19.4,-32.5,-31.1,-26,-25.3,13,0,0,,F
1888-01-17,1888,1,17,-13.9,-13.9,-20.8,-19.4,-17.4,-16.7,6.9,10.2,1.02,,F
1888-01-18,1888,1,18,-14.5,-14.4,-25.8,-24.4,-20.2,-19.4,11.3,0,0,,F
1888-01-19,1888,1,19,-14.5,-14.4,-23,-21.7,-18.8,-18.1,8.5,0,0,,F
1888-01-20,1888,1,20,-17.8,-17.8,-25.8,-24.4,-21.8,-21.1,8,0,0,,F
1888-01-21,1888,1,21,-23.4,-23.3,-35.2,-33.9,-29.3,-28.6,11.8,0,0,,F
1888-01-22,1888,1,22,-12.3,-12.2,-27.5,-26.1,-19.9,-19.2,15.2,0,0,,F
1888-01-23,1888,1,23,-8.9,-8.9,-18.6,-17.2,-13.8,-13.1,9.7,0,0,,F
1888-01-24,1888,1,24,-7.8,-7.8,-22.5,-21.1,-15.2,-14.4,14.7,0,0,,F
1888-01-25,1888,1,25,-5,-5,-15.8,-14.4,-10.5,-9.7,10.8,1.3,1.27,,F
1888-01-26,1888,1,26,-10.6,-10.6,-21.4,-20,-16,-15.3,10.8,0,0,,F
1888-01-27,1888,1,27,-10.6,-10.6,-18.6,-17.2,-14.6,-13.9,8,0,0,,F
1888-01-28,1888,1,28,-7.8,-7.8,-20.2,-18.9,-14.1,-13.3,12.4,0,0,,F
1888-01-29,1888,1,29,-3.9,-3.9,-14.1,-12.8,-9.1,-8.3,10.2,0,0,,F
1888-01-30,1888,1,30,-2.8,-2.8,-8,-6.7,-5.5,-4.7,5.2,0,0,,F
1888-01-31,1888,1,31,-3.4,-3.3,-8.6,-7.2,-6,-5.3,5.2,1.8,0,,F
1888-02-01,1888,2,32,-1.9,-2.2,-9.3,-7.2,-5.6,-4.7,7.4,0,0,,F
1888-02-02,1888,2,33,-1.3,-1.7,-6.6,-4.4,-4,-3.1,5.3,0,0,,F
1888-02-03,1888,2,34,0.4,0,-4.9,-2.8,-2.3,-1.4,5.3,0,0,,F
1888-02-04,1888,2,35,1.5,1.1,-7.7,-5.6,-3.1,-2.2,9.2,0,0,,F
1888-02-05,1888,2,36,-4.6,-5,-17.1,-15,-10.9,-10,12.5,0,0,,F
1888-02-06,1888,2,37,-4.6,-5,-23.2,-21.1,-14,-13.1,18.6,0,0,,F
1888-02-07,1888,2,38,-6.3,-6.7,-21.6,-19.4,-14,-13.1,15.3,0.5,0.51,,F
