"survey_id","site_id","species_id","distance","bird_count","notes","seen","heard","direction"
577,"CG-S","RODO","FT",4,"",0,1,"N "
577,"CG-S","EUST",">40",3,"",1,0,"N "
577,"CG-S","MODO","FT",1,"",1,0,"S "
577,"CG-S","AMKE","FT",1,"",1,0,"S "
577,"CG-S","RODO","FT",4,"",1,0,"NE"
577,"CG-S","NOMO",">40",1,"",0,1,"NW"
577,"CG-S","EUST","0-5",2,"",1,0,"S "
577,"CG-S","NOMO","5-10",1,"",1,0,"W "
577,"CG-S","GTGR",">40",1,"",0,1,"E "
577,"CG-S","EUST",">40",3,"",1,0,"NE"
578,"CG-E","INDO","20-40",4,"",1,0,"NW"
578,"CG-E","MODO","20-40",2,"",1,0,"NW"
578,"CG-E","HOSP","20-40",7,"",1,0,"N "
578,"CG-E","GTGR","20-40",1,"",1,0,"W "
578,"CG-E","MODO","10-20",1,"",1,0,"W "
578,"CG-E","GTGR","5-10",1,"",1,0,"SE"
578,"CG-E","GIWO",">40",1,"",0,1,"W "
578,"CG-E","HOSP",">40",5,"",1,0,"SW"
578,"CG-E","NOMO",">40",1,"",0,1,"N "
578,"CG-E","MODO","20-40",2,"",1,0,"S "
578,"CG-E","RODO","20-40",2,"",1,0,"S "
578,"CG-E","HOSP","5-10",3,"",1,0,"S "
578,"CG-E","NOMO",">40",1,"",1,0,"S "
578,"CG-E","HOSP",">40",2,"",1,0,"S "
578,"CG-E","INDO","10-20",4,"",1,0,"W "
578,"CG-E","RODO","5-10",1,"",1,0,"N "
578,"CG-E","INDO","0-5",1,"",1,0,"NW"
578,"CG-E","WWDO","5-10",2,"",1,0,"N "
578,"CG-E","INDO","10-20",1,"",1,0,"N "
578,"CG-E","GTGR","10-20",2,"",1,0,"N "
578,"CG-E","SOSP","20-40",3,"",1,0,"NW"
578,"CG-E","WWDO",">40",1,"",1,0,"NW"
578,"CG-E","GIWO","5-10",1,"",1,0,"N "
578,"CG-E","HOFI","10-20",2,"",1,0,"N "
578,"CG-E","HOSP",">40",7,"",1,1,"NE"
578,"CG-E","RODO","FT",2,"",1,0,"N "
578,"CG-E","WWDO","FT",1,"",1,0,"S "
578,"CG-E","HOSP","10-20",4,"",1,0,"SE"
578,"CG-E","EUST",">40",2,"",1,0,"S "
579,"CG-C","EUST","20-40",5,"",1,0,"E "
579,"CG-C","EUST","20-40",5,"",1,0,"NE"
579,"CG-C","EUST",">40",2,"",1,0,"N "
579,"CG-C","MODO","10-20",3,"",1,0,"NE"
579,"CG-C","HOSP","20-40",2,"",1,0,"N "
579,"CG-C","GTGR","5-10",3,"",1,0,"S "
579,"CG-C","MODO",">40",5,"",1,1,"NW"
579,"CG-C","CBTH","20-40",2,"",1,0,"SW"
579,"CG-C","INDO",">40",5,"",1,1,"E "
579,"CG-C","HOSP","20-40",8,"",0,1,"SE"
579,"CG-C","GIWO","0-5",1,"",1,0,"S "
579,"CG-C","GTGR",">40",3,"",1,0,"S "
579,"CG-C","GTGR",">40",5,"",1,0,"W "
579,"CG-C","GIWO","20-40",1,"",1,0,"W "
579,"CG-C","RODO","FT",4,"",1,0,"NW"
579,"CG-C","WWDO","10-20",2,"",1,0,"E "
579,"CG-C","NOMO","20-40",1,"",1,0,"E "
579,"CG-C","NOMO","5-10",2,"",1,0,"E "
579,"CG-C","GTGR","FT",1,"",1,0,"W "
579,"CG-C","RODO",">40",2,"",1,0,"SE"
579,"CG-C","INDO","5-10",2,"",1,0,"S "
579,"CG-C","NOMO",">40",1,"",1,0,"NE"
579,"CG-C","GTGR","FT",1,"",1,0,"S "
579,"CG-C","WWDO","5-10",1,"",1,0,"N "
579,"CG-C","HOFI",">40",3,"",0,1,"NE"
579,"CG-C","HOSP",">40",5,"",0,1,"NW"
579,"CG-C","MODO","20-40",4,"",0,1,"SW"
579,"CG-C","ANHU",">40",1,"",1,0,"SE"
579,"CG-C","HOFI",">40",2,"",1,0,"SE"
579,"CG-C","WWDO","20-40",1,"",0,0,"SW"
579,"CG-C","ANHU","10-20",1,"",1,0,"SW"
579,"CG-C","WWDO","FT",1,"",1,0,"SW"
579,"CG-C","AMKE","FT",1,"",1,0,"NE"
579,"CG-C","INDO","5-10",2,"",1,0,"E "
580,"CG-W","GTGR","10-20",1,"",1,0,"SE"
580,"CG-W","MODO","20-40",2,"",1,0,"S "
580,"CG-W","HOSP","20-40",2,"",1,0,"S "
580,"CG-W","HOSP","20-40",1,"",1,0,"SE"
580,"CG-W","CBTH","20-40",1,"",1,0,"N "
580,"CG-W","RODO","FT",1,"",1,0,"S "
580,"CG-W","HOSP","20-40",1,"",1,0,"N "
580,"CG-W","HOSP","10-20",3,"",1,0,"NE"
580,"CG-W","GIWO",">40",1,"",1,0,"W "
580,"CG-W","GTGR","FT",2,"",1,0,"SW"
580,"CG-W","RODO",">40",1,"",1,0,"W "
580,"CG-W","WWDO","FT",3,"",1,0,"S "
580,"CG-W","HOSP",">40",1,"",1,0,"W "
580,"CG-W","GTGR","5-10",3,"",1,0,"SW"
580,"CG-W","HOSP","20-40",2,"",1,0,"SW"
580,"CG-W","GIWO","20-40",1,"",1,0,"SW"
580,"CG-W","HOFI",">40",1,"",1,0,"N "
580,"CG-W","NOMO",">40",1,"",1,0,"N "
580,"CG-W","VERD",">40",1,"",0,1,"W "
580,"CG-W","INDO",">40",2,"",1,0,"SW"
580,"CG-W","EUST",">40",1,"",1,0,"NE"
580,"CG-W","HOSP",">40",5,"",1,0,"NE"
580,"CG-W","VERD","10-20",3,"",1,0,"SW"
581,"CG-N","NOMO","20-40",2,"",1,0,"S "
581,"CG-N","MODO",">40",4,"",1,0,"S "
581,"CG-N","INDO",">40",2,"",1,0,"SE"
581,"CG-N","HOSP",">40",7,"",1,1,"SE"
581,"CG-N","MODO",">40",1,"",1,0,"SE"
581,"CG-N","HOSP",">40",5,"",1,1,"SW"
581,"CG-N","INDO","20-40",1,"",1,0,"S "
581,"CG-N","HOSP","20-40",3,"",1,0,"SE"
581,"CG-N","RODO","FT",3,"",1,0,"NW"
581,"CG-N","HOFI","20-40",3,"",1,0,"SW"
581,"CG-N","HOSP",">40",4,"",1,0,"W "
581,"CG-N","HOSP",">40",2,"",1,0,"N "
581,"CG-N","GIWO",">40",1,"",1,0,"NW"
581,"CG-N","GIWO",">40",1,"",0,1,"SW"
581,"CG-N","CBTH",">40",1,"",0,1,"W "
581,"CG-N","WWDO","FT",1,"",1,0,"N "
581,"CG-N","INDO","10-20",3,"",1,0,"S "
581,"CG-N","BHCO","20-40",1,"",1,0,"S "
581,"CG-N","NOFL","20-40",1,"",0,1,"SE"
581,"CG-N","EUST","20-40",1,"",1,0,"SE"
581,"CG-N","RODO","FT",12,"",1,0,"SW"
581,"CG-N","HOFI",">40",3,"",1,0,"SE"
581,"CG-N","BHCO",">40",2,"",1,0,"SE"
581,"CG-N","MODO","10-20",1,"",1,0,"N "
581,"CG-N","BHCO","FT",1,"",1,0,"N "
581,"CG-N","GTGR","5-10",2,"",1,0,"NE"
581,"CG-N","RODO","20-40",8,"",1,0,"N "
581,"CG-N","WWDO","FT",4,"",1,0,"NW"
581,"CG-N","HOSP","10-20",3,"",1,0,"S "
581,"CG-N","EUST","FT",2,"",1,0,"SW"
581,"CG-N","MODO","5-10",2,"",1,0,"NE"
582,"WT-N","HOSP","10-20",4,"",1,0,"NE"
582,"WT-N","HOSP","20-40",5,"",1,0,"E "
582,"WT-N","MODO","FT",1,"",1,0,"W "
582,"WT-N","EUST","10-20",2,"",1,0,"E "
582,"WT-N","HOSP","20-40",4,"",1,0,"NE"
582,"WT-N","HOSP","FT",1,"",1,0,"N "
582,"WT-N","RODO",">40",2,"",1,0,"N "
582,"WT-N","HOSP",">40",3,"",1,0,"SW"
582,"WT-N","HOFI",">40",2,"",1,0,"W "
582,"WT-N","ANHU","10-20",1,"",1,0,"SW"
582,"WT-N","HOSP","FT",2,"",1,0,"E "
582,"WT-N","MODO","5-10",2,"",1,0,"S "
582,"WT-N","WWDO","10-20",1,"",1,0,"SW"
582,"WT-N","GTGR","5-10",2,"",1,0,"SE"
582,"WT-N","EUST","10-20",2,"",1,0,"SE"
582,"WT-N","GTGR","FT",2,"",1,0,"S "
582,"WT-N","HOSP","5-10",2,"",1,0,"N "
582,"WT-N","RODO","FT",1,"",1,0,"N "
582,"WT-N","CBTH",">40",1,"",1,0,"N "
582,"WT-N","RODO","FT",4,"",1,0,"NE"
582,"WT-N","NOMO","10-20",1,"",0,1,"W "
582,"WT-N","HOFI","20-40",4,"",1,0,"NW"
582,"WT-N","INDO",">40",2,"",1,0,"W "
582,"WT-N","YWAR","20-40",1,"",0,1,"SW"
582,"WT-N","HOSP","5-10",4,"",1,0,"S "
582,"WT-N","HOFI","20-40",3,"",0,1,"W "
582,"WT-N","WWDO","FT",2,"",1,0,"SW"
583,"WT-E","GTGR","10-20",2,"",1,0,"W "
583,"WT-E","INDO","10-20",2,"",1,0,"W "
583,"WT-E","ANHU","20-40",1,"",1,0,"W "
583,"WT-E","GTGR","FT",1,"",1,0,"W "
583,"WT-E","HOSP","20-40",3,"",1,0,"NW"
583,"WT-E","INDO","20-40",4,"",1,1,"SE"
583,"WT-E","INDO","10-20",3,"",0,1,"E "
583,"WT-E","HOSP","5-10",2,"",1,0,"S "
583,"WT-E","VERD","0-5",2,"",1,0,"E "
583,"WT-E","RODO","FT",1,"",1,0,"S "
583,"WT-E","MODO","5-10",1,"",1,0,"S "
583,"WT-E","EUST","FT",1,"",1,0,"W "
583,"WT-E","ATFL",">40",1,"",1,0,"SW"
583,"WT-E","MODO",">40",2,"",1,0,"SW"
583,"WT-E","WWDO",">40",1,"",1,0,"SW"
583,"WT-E","GIWO","5-10",1,"",1,0,"S "
583,"WT-E","NOMO","20-40",1,"",1,0,"S "
583,"WT-E","HOSP","20-40",4,"",1,0,"S "
583,"WT-E","HOFI","20-40",3,"",1,0,"SW"
583,"WT-E","MODO",">40",4,"",1,0,"NW"
583,"WT-E","HOSP",">40",5,"",1,1,"N "
583,"WT-E","VERD",">40",2,"",1,0,"N "
583,"WT-E","HOFI",">40",5,"",1,0,"N "
583,"WT-E","MODO","20-40",1,"",1,0,"NE"
583,"WT-E","INDO","5-10",2,"",1,0,"SE"
583,"WT-E","GTGR",">40",2,"",1,1,"E "
583,"WT-E","CBTH",">40",1,"",0,1,"W "
583,"WT-E","RODO","FT",1,"",1,0,"N "
583,"WT-E","BHCO",">40",1,"",0,1,"N "
583,"WT-E","noca","20-40",1,"",1,0,"NE"
584,"WT-S","HOSP","10-20",5,"",1,0,"E "
584,"WT-S","HOSP","10-20",3,"",1,0,"N "
584,"WT-S","HOSP","20-40",6,"",1,1,"SE"
584,"WT-S","HOSP","10-20",4,"",1,0,"NW"
584,"WT-S","GIWO",">40",1,"",0,1,"S "
584,"WT-S","INDO",">40",3,"",0,1,"SE"
584,"WT-S","MODO","10-20",4,"",1,0,"NW"
584,"WT-S","WWDO","20-40",1,"",1,0,"S "
584,"WT-S","HOSP","5-10",3,"",1,0,"S "
584,"WT-S","HOSP","0-5",5,"",1,0,"SW"
584,"WT-S","GTGR","10-20",3,"",1,0,"NE"
584,"WT-S","NOMO","20-40",1,"",1,0,"SE"
584,"WT-S","CBTH",">40",1,"",0,1,"S "
584,"WT-S","RODO","20-40",2,"",1,0,"NE"
584,"WT-S","NOMO","20-40",1,"",1,0,"N "
584,"WT-S","CBTH","10-20",1,"",1,0,"W "
584,"WT-S","HOFI","20-40",3,"",1,0,"N "
584,"WT-S","CACW","20-40",2,"",0,1,"N "
584,"WT-S","EUST",">40",2,"",1,0,"N "
584,"WT-S","INDO",">40",4,"",0,1,"NW"
584,"WT-S","NOMO","FT",1,"",1,0,"E "
584,"WT-S","RODO",">40",4,"",1,0,"W "
584,"WT-S","GTGR",">40",2,"",1,0,"NW"
584,"WT-S","WWDO","FT",2,"",1,0,"E "
584,"WT-S","EUST","FT",2,"",1,0,"S "
584,"WT-S","MODO",">40",1,"",1,0,"SW"
584,"WT-S","ANHU","10-20",1,"",1,0,"S "
584,"WT-S","MODO","5-10",2,"",1,0,"N "
585,"WT-C","WWDO","5-10",2,"",1,0,"SW"
585,"WT-C","MODO","20-40",3,"",1,0,"NE"
585,"WT-C","MODO","10-20",3,"",1,0,"SE"
585,"WT-C","HOFI","20-40",2,"",1,0,"SW"
585,"WT-C","HOSP","FT",2,"",1,0,"E "
585,"WT-C","INDO","20-40",5,"",1,0,"E "
585,"WT-C","HOSP",">40",4,"",1,0,"SE"
585,"WT-C","MODO",">40",6,"",1,0,"SE"
585,"WT-C","RODO","20-40",2,"",1,0,"NE"
585,"WT-C","HOSP","10-20",7,"",1,0,"NE"
585,"WT-C","GTGR",">40",5,"",1,0,"NE"
585,"WT-C","EUST",">40",3,"",1,0,"NE"
585,"WT-C","HOSP",">40",11,"",1,0,"N "
585,"WT-C","INDO",">40",3,"",1,0,"N "
585,"WT-C","RODO","FT",2,"",1,0,"W "
585,"WT-C","RODO",">40",3,"",1,0,"SE"
585,"WT-C","WWDO",">40",2,"",1,0,"SE"
585,"WT-C","HOFI",">40",2,"",1,0,"SE"
585,"WT-C","NOMO",">40",1,"",1,0,"SE"
585,"WT-C","ANHU","20-40",1,"",1,0,"S "
585,"WT-C","CBTH",">40",1,"",1,0,"SE"
585,"WT-C","GTGR","FT",3,"",1,0,"N "
585,"WT-C","HOFI",">40",3,"",1,0,"N "
585,"WT-C","INDO",">40",8,"",1,0,"W "
585,"WT-C","HOSP",">40",4,"",1,0,"W "
585,"WT-C","NOMO","5-10",1,"",1,0,"E "
586,"WT-C","NOMO",">40",2,"",1,0,"E "
586,"WT-C","MODO","10-20",3,"",1,0,"SW"
586,"WT-C","RODO","FT",5,"",1,0,"NW"
586,"WT-C","HOSP",">40",5,"",1,0,"SW"
586,"WT-C","HOSP",">40",7,"",1,0,"W "
586,"WT-C","GTGR","20-40",2,"",1,0,"W "
586,"WT-C","EUST",">40",3,"",1,0,"SW"
586,"WT-C","RODO","20-40",3,"",1,0,"W "
586,"WT-C","WWDO","10-20",2,"",1,0,"S "
586,"WT-C","HOSP","FT",3,"",1,0,"N "
586,"WT-C","HOFI","20-40",2,"",1,0,"SW"
586,"WT-C","HOSP",">40",5,"",1,1,"SE"
586,"WT-C","INDO","20-40",3,"",1,1,"SE"
586,"WT-C","INDO","10-20",3,"",1,0,"S "
586,"WT-C","MODO","20-40",3,"",0,1,"SE"
586,"WT-C","RODO",">40",1,"",1,0,"S "
586,"WT-C","HOFI",">40",2,"",1,0,"S "
586,"WT-C","RODO",">40",1,"",1,0,"N "
586,"WT-C","CBTH","20-40",1,"",1,0,"SW"
586,"WT-C","AUWA",">40",1,"",0,1,"E "
586,"WT-C","EUST",">40",2,"",0,1,"W "
586,"WT-C","HOSP","5-10",2,"",1,0,"W "
586,"WT-C","VERD","20-40",2,"",1,0,"SW"
586,"WT-C","GTGR","0-5",2,"",1,0,"N "
586,"WT-C","WWDO","20-40",2,"",1,0,"NW"
587,"PA-N","HOSP",">40",2,"",1,0,"E "
587,"PA-N","HOSP","20-40",5,"",1,0,"SE"
587,"PA-N","HOSP",">40",2,"",1,0,"W "
587,"PA-N","INDO","5-10",2,"",1,0,"S "
587,"PA-N","CBTH","20-40",1,"",1,0,"E "
587,"PA-N","HOSP",">40",2,"",1,0,"NE"
587,"PA-N","HOSP","10-20",1,"",1,0,"NE"
587,"PA-N","WWDO","FT",1,"",1,0,"S "
587,"PA-N","WWDO","20-40",1,"",1,0,"SE"
587,"PA-N","INDO","10-20",2,"",1,0,"SE"
587,"PA-N","HOSP",">40",1,"",1,0,"SW"
587,"PA-N","EUST",">40",3,"",1,0,"SE"
587,"PA-N","HOFI",">40",2,"",1,1,"E "
587,"PA-N","NRWS","FT",1,"",1,0,"SE"
587,"PA-N","INDO","20-40",1,"",1,0,"S "
587,"PA-N","MODO",">40",1,"",1,0,"E "
587,"PA-N","RODO","FT",4,"",1,0,"S "
588,"PA-C","CBTH","10-20",1,"",1,0,"W "
588,"PA-C","EUST",">40",8,"",1,0,"S "
588,"PA-C","GTGR",">40",2,"",1,0,"S "
588,"PA-C","HOSP",">40",5,"100+m",1,0,"S "
588,"PA-C","RODO","FT",20,"",1,0,"NE"
588,"PA-C","NOMO",">40",1,"",1,0,"S "
588,"PA-C","GTGR",">40",6,"",1,0,"N "
588,"PA-C","MODO","20-40",3,"",1,0,"N "
588,"PA-C","EUST",">40",15,"100+m",1,0,"SE"
588,"PA-C","RODO","5-10",2,"",1,0,"SE"
588,"PA-C","GTGR","10-20",2,"",1,0,"E "
588,"PA-C","CACW","20-40",1,"",0,1,"NW"
588,"PA-C","HOSP","5-10",2,"",1,0,"SE"
588,"PA-C","HOSP",">40",5,"",1,0,"SW"
588,"PA-C","WWDO","20-40",2,"",1,0,"S "
588,"PA-C","HOSP","20-40",2,"",1,0,"SW"
588,"PA-C","RODO",">40",5,"",1,0,"E "
588,"PA-C","MODO",">40",3,"",1,0,"E "
588,"PA-C","CBTH",">40",1,"",1,0,"N "
588,"PA-C","HOSP",">40",10,"100+m",1,0,"NE"
588,"PA-C","EUST","10-20",6,"",1,0,"S "
588,"PA-C","VERD","20-40",1,"",1,0,"S "
588,"PA-C","MODO",">40",5,"",1,0,"NE"
589,"PA-E","MODO","5-10",1,"",1,0,"N "
589,"PA-E","HOSP","5-10",7,"",1,0,"N "
589,"PA-E","MODO","FT",1,"",1,0,"S "
589,"PA-E","HOSP","20-40",3,"",1,0,"NE"
589,"PA-E","WWDO",">40",2,"",1,0,"N "
589,"PA-E","HOSP","10-20",3,"",1,0,"NW"
589,"PA-E","HOSP",">40",12,"",1,1,"N "
589,"PA-E","HOSP","5-10",4,"",1,1,"W "
589,"PA-E","HOSP",">40",5,"",1,0,"NW"
589,"PA-E","HOSP","10-20",3,"",1,0,"S "
589,"PA-E","HOSP","20-40",6,"",1,1,"SW"
589,"PA-E","INDO","20-40",2,"",1,0,"E "
589,"PA-E","HOSP","20-40",2,"",1,0,"E "
589,"PA-E","INDO","5-10",3,"",1,0,"W "
589,"PA-E","RODO","FT",1,"",1,0,"S "
589,"PA-E","INDO","10-20",1,"",1,0,"N "
589,"PA-E","WWDO","FT",2,"",1,0,"S "
589,"PA-E","GTGR","FT",1,"",1,0,"N "
589,"PA-E","HOSP","0-5",2,"",1,0,"S "
589,"PA-E","HOSP","20-40",4,"",1,0,"NW"
590,"PA-S","ANHU","10-20",1,"",1,0,"S "
590,"PA-S","MODO","10-20",2,"",1,0,"W "
590,"PA-S","INDO","20-40",4,"",1,1,"N "
590,"PA-S","INDO","5-10",2,"",1,0,"W "
590,"PA-S","MODO","5-10",1,"",1,0,"W "
590,"PA-S","RODO","20-40",2,"",1,0,"W "
590,"PA-S","HOSP","20-40",5,"",1,0,"SW"
590,"PA-S","HOSP","10-20",3,"",1,0,"E "
590,"PA-S","INDO","5-10",2,"",0,1,"NE"
590,"PA-S","WWDO","10-20",1,"",1,0,"E "
590,"PA-S","MODO","FT",1,"",1,0,"N "
590,"PA-S","INDO","5-10",1,"",1,0,"E "
590,"PA-S","HOSP","20-40",7,"",1,1,"NW"
590,"PA-S","GTGR","FT",1,"",1,0,"S "
590,"PA-S","HOSP","5-10",3,"",1,0,"W "
590,"PA-S","HOFI","20-40",2,"",1,0,"S "
590,"PA-S","MODO","10-20",1,"",1,0,"S "
590,"PA-S","WWDO","20-40",2,"",1,0,"SW"
590,"PA-S","NOMO",">40",1,"",1,0,"N "
590,"PA-S","HOFI",">40",1,"",0,1,"NW"
590,"PA-S","EUST","FT",3,"",1,0,"NW"
590,"PA-S","HOFI","FT",1,"",1,0,"NE"
590,"PA-S","EUST","FT",1,"",1,0,"E "
590,"PA-S","CBTH","5-10",1,"",1,0,"W "
590,"PA-S","WWDO","5-10",1,"",1,0,"N "
591,"PA-W","HOSP","20-40",4,"",1,0,"NE"
591,"PA-W","INDO",">40",5,"",1,1,"E "
591,"PA-W","RODO","5-10",4,"",1,0,"NE"
591,"PA-W","HOSP","20-40",2,"",1,0,"N "
591,"PA-W","HOSP","5-10",1,"",1,0,"S "
591,"PA-W","HOSP","20-40",5,"",0,1,"SW"
591,"PA-W","CACW",">40",1,"",1,0,"NW"
591,"PA-W","MODO",">40",1,"",1,0,"S "
591,"PA-W","WWDO","FT",3,"",1,0,"NW"
591,"PA-W","HOSP",">40",10,"100+m",1,1,"N "
591,"PA-W","GTGR","FT",2,"",1,0,"E "
591,"PA-W","CBTH","20-40",1,"",1,1,"NE"
591,"PA-W","HOFI","20-40",2,"",1,0,"NE"
591,"PA-W","NOMO",">40",1,"",0,1,"NW"
591,"PA-W","INDO","20-40",3,"",1,0,"N "
591,"PA-W","CBTH","5-10",1,"",1,0,"E "
591,"PA-W","INDO","5-10",1,"",1,0,"NE"
591,"PA-W","CACW","10-20",1,"",1,0,"SE"
591,"PA-W","SOSP","20-40",4,"100+m",0,1,"N "
591,"PA-W","MODO","FT",1,"",1,0,"S "
591,"PA-W","HOSP",">40",2,"",1,0,"SW"
591,"PA-W","VERD","20-40",1,"",1,0,"NE"
591,"PA-W","HOFI","FT",3,"",1,0,"SE"
592,"WR-S","HOSP","10-20",5,"",1,0,"S "
592,"WR-S","INDO","20-40",3,"",0,1,"S "
592,"WR-S","MODO","20-40",3,"",0,1,"SW"
592,"WR-S","HOFI","10-20",3,"",1,0,"W "
592,"WR-S","HOSP","5-10",3,"",1,0,"E "
592,"WR-S","HOSP","5-10",2,"",1,0,"W "
592,"WR-S","RODO","20-40",2,"",1,0,"SW"
592,"WR-S","NOMO","FT",1,"",1,0,"N "
592,"WR-S","HOFI","10-20",2,"",1,0,"SW"
592,"WR-S","HOSP","20-40",2,"",1,0,"SW"
592,"WR-S","WWDO","FT",1,"",1,0,"S "
592,"WR-S","GTGR","FT",1,"",1,0,"E "
592,"WR-S","RODO",">40",2,"100+m",1,0,"E "
592,"WR-S","MODO",">40",1,"100+m",1,0,"E "
592,"WR-S","NOMO","5-10",2,"",1,0,"SE"
592,"WR-S","EUST","FT",2,"",1,0,"S "
592,"WR-S","HOFI","5-10",1,"",1,0,"SW"
592,"WR-S","GAQU","0-5",3,"",1,0,"NE"
592,"WR-S","HOSP","10-20",3,"",1,0,"SE"
592,"WR-S","CBTH","20-40",1,"",1,0,"SE"
592,"WR-S","EUST","10-20",3,"",1,0,"SW"
592,"WR-S","GTGR","FT",2,"",1,0,"S "
592,"WR-S","WWDO","FT",1,"",1,0,"SW"
593,"WR-C","CBTH",">40",1,"",1,0,"SE"
593,"WR-C","NOMO",">40",1,"",1,0,"S "
593,"WR-C","HOSP",">40",5,"",1,0,"S "
593,"WR-C","GTGR","20-40",1,"",1,0,"E "
593,"WR-C","WWDO",">40",1,"",1,0,"E "
593,"WR-C","MODO","FT",1,"",1,0,"SE"
593,"WR-C","HOSP","FT",4,"",1,0,"NE"
593,"WR-C","CACW",">40",1,"",0,1,"E "
593,"WR-C","GTGR","FT",1,"",1,0,"N "
593,"WR-C","HOFI","FT",1,"",1,0,"N "
593,"WR-C","NOMO",">40",1,"",1,0,"N "
593,"WR-C","RODO","FT",1,"",1,0,"NE"
593,"WR-C","HOSP","10-20",2,"",1,0,"NW"
593,"WR-C","EUST",">40",15,"",1,0,"E "
593,"WR-C","GTGR",">40",3,"",1,0,"E "
593,"WR-C","GTGR","20-40",2,"",1,0,"SW"
593,"WR-C","EUST","20-40",4,"",1,0,"SW"
593,"WR-C","VERD",">40",1,"",0,1,"NW"
593,"WR-C","CBTH","20-40",1,"",1,0,"N "
593,"WR-C","GTGR",">40",5,"",1,0,"NW"
593,"WR-C","HOFI","20-40",1,"",1,0,"S "
593,"WR-C","INDO","10-20",1,"",1,0,"N "
593,"WR-C","VERD","10-20",1,"",1,0,"NW"
593,"WR-C","HOFI",">40",2,"",0,1,"NE"
593,"WR-C","GTGR",">40",8,"",1,0,"SE"
594,"WR-W","HOSP","20-40",4,"",1,1,"SE"
594,"WR-W","HOSP",">40",5,"",1,1,"SE"
594,"WR-W","MODO","20-40",3,"",1,0,"SE"
594,"WR-W","MODO","10-20",3,"",1,0,"E "
594,"WR-W","HOSP","10-20",8,"",1,0,"W "
594,"WR-W","HOSP","20-40",3,"",1,0,"W "
594,"WR-W","INDO","10-20",3,"",1,1,"NE"
594,"WR-W","NOMO","5-10",1,"",1,0,"S "
594,"WR-W","INDO","20-40",2,"",1,0,"S "
594,"WR-W","HOSP","FT",4,"",1,0,"S "
594,"WR-W","HOSP",">40",5,"",1,0,"W "
594,"WR-W","GTGR","FT",3,"",1,0,"N "
594,"WR-W","HOSP","5-10",4,"",1,0,"SE"
594,"WR-W","MODO","FT",2,"",1,0,"N "
594,"WR-W","HOFI","10-20",3,"",1,0,"S "
594,"WR-W","CBTH","10-20",1,"",1,0,"NW"
594,"WR-W","MODO","10-20",1,"",1,0,"NW"
594,"WR-W","MODO","5-10",1,"",1,0,"W "
594,"WR-W","HOSP",">40",7,"",1,0,"SW"
594,"WR-W","INDO","20-40",3,"",0,1,"NW"
594,"WR-W","EUST",">40",2,"",1,0,"SW"
594,"WR-W","WWDO",">40",2,"",1,0,"SW"
594,"WR-W","NOMO",">40",1,"",0,1,"N "
594,"WR-W","WWDO","FT",1,"",1,0,"N "
594,"WR-W","RODO","FT",1,"",1,0,"W "
594,"WR-W","EUST","FT",2,"",1,0,"S "
594,"WR-W","EUST","5-10",2,"",1,0,"SE"
595,"WR-N","HOSP","20-40",3,"",1,0,"N "
595,"WR-N","HOSP","5-10",2,"",1,0,"S "
595,"WR-N","HOSP","20-40",5,"",1,0,"NE"
595,"WR-N","HOSP","FT",1,"",1,0,"NE"
595,"WR-N","HOSP","10-20",4,"",1,0,"NE"
595,"WR-N","EUST","FT",4,"",1,0,"S "
595,"WR-N","GTGR","5-10",2,"",1,0,"NE"
595,"WR-N","HOSP","10-20",4,"",1,0,"SE"
595,"WR-N","NOMO",">40",1,"",1,0,"E "
595,"WR-N","MODO","20-40",2,"",1,0,"NW"
595,"WR-N","WWDO","FT",3,"",1,0,"S "
595,"WR-N","BCHU","5-10",1,"",1,0,"NW"
595,"WR-N","RODO","FT",2,"",1,0,"W "
595,"WR-N","MODO","10-20",2,"",1,0,"N "
595,"WR-N","MODO","20-40",1,"",1,0,"NE"
595,"WR-N","NOMO","FT",1,"",1,0,"N "
595,"WR-N","HOFI","10-20",6,"",1,0,"NW"
595,"WR-N","HOFI",">40",2,"",0,1,"SW"
595,"WR-N","RODO","20-40",1,"",1,0,"SE"
595,"WR-N","EUST",">40",5,"100+m",1,0,"E "
595,"WR-N","HOFI","10-20",2,"",1,0,"NE"
595,"WR-N","GTGR","10-20",2,"",0,1,"S "
595,"WR-N","MODO","FT",2,"",1,0,"N "
597,"DW-C","CACW","20-40",1,"",1,1,"NE"
597,"DW-C","CBTH","20-40",1,"",1,1,"S "
597,"DW-C","HOSP",">40",6,"",1,1,"N "
597,"DW-C","GTGR",">40",2,"",0,1,"S "
597,"DW-C","HOFI","20-40",2,"",1,1,"N "
597,"DW-C","MODO","20-40",10,"",1,0,"W "
597,"DW-C","MODO","FT",3,"",1,0,"W "
597,"DW-C","WWDO","20-40",4,"",1,0,"W "
597,"DW-C","INDO","20-40",6,"",1,1,"W "
597,"DW-C","HOSP","FT",2,"",1,1,"E "
597,"DW-C","NOMO","10-20",1,"",1,1,"E "
597,"DW-C","VERD","10-20",1,"",1,1,"S "
597,"DW-C","ANHU","FT",1,"",1,1,"N "
597,"DW-C","BCHU","20-40",1,"",1,1,"S "
597,"DW-C","ABTO",">40",2,"",0,1,"SW"
597,"DW-C","HOFI","FT",2,"",1,1,"N "
597,"DW-C","GTGR","FT",1,"",1,0,"N "
597,"DW-C","EUST","FT",1,"",1,0,"N "
597,"DW-C","HOSP",">40",10,"",0,1,"E "
