DBCODE,ENTITY,YEAR,SITECODE,SECTION,REACH,PASS,UNITNUM,UNITTYPE,VERT_INDEX,PITNUMBER,SPECIES,LENGTH1,LENGTH2,WEIGHT,CLIP,SAMPLEDATE,NOTES
AS006,1,1991,MACKCC-L,CC,L,2,1,P,4,,ONCL,102,,9.25,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-L,CC,L,2,1,P,5,,ONCL,48,,1.1,NONE,9/5/91,
AS006,1,1991,MACKCC-L,CC,L,2,1,P,6,,ONCL,96,,8.05,NONE,9/5/91,
AS006,1,1991,MACKCC-L,CC,L,2,1,P,7,,ONCL,118,,14.95,NONE,9/5/91,
AS006,1,1991,MACKCC-L,CC,L,2,2,C,1,,ONCL,56,,1.3,NONE,9/5/91,
AS006,1,1991,MACKCC-L,CC,L,2,2,C,2,,ONCL,53,,1,NONE,9/5/91,
AS006,1,1991,MACKCC-L,CC,L,2,4,P,1,,ONCL,99,,7.95,NONE,9/5/91,
AS006,1,1991,MACKCC-L,CC,L,2,4,P,2,,ONCL,130,,20.5,NONE,9/5/91,
AS006,1,1991,MACKCC-L,CC,L,2,4,P,3,,ONCL,127,,16.85,NONE,9/5/91,
AS006,1,1991,MACKCC-L,CC,L,2,5,C,1,,ONCL,122,,18.6,NONE,9/5/91,
AS006,1,1991,MACKCC-L,CC,L,2,5,C,2,,ONCL,92,,6.25,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-L,CC,L,2,5,C,3,,ONCL,42,,0.85,NONE,9/5/91,
AS006,1,1991,MACKCC-L,CC,L,2,5,C,4,,ONCL,99,,10.6,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-L,CC,L,2,6,SC,1,,ONCL,54,,1.25,NONE,9/5/91,
AS006,1,1991,MACKCC-L,CC,L,2,6,SC,2,,ONCL,50,,1.15,NONE,9/5/91,
AS006,1,1991,MACKCC-L,CC,L,2,6,SC,3,,ONCL,135,,0.4,NONE,9/5/91,
AS006,1,1991,MACKCC-L,CC,L,2,6,SC,4,,ONCL,126,,18.2,NONE,9/5/91,
AS006,1,1991,MACKCC-L,CC,L,2,6,SC,5,,ONCL,41,,0.75,NONE,9/5/91,
AS006,1,1991,MACKCC-L,CC,L,2,6,SC,6,,ONCL,84,,5.35,NONE,9/5/91,
AS006,1,1991,MACKCC-L,CC,L,2,6,SC,7,,ONCL,122,,16.3,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,7,P,1,,ONCL,53,,1.6,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,7,P,2,,ONCL,124,,16.45,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,7,P,3,,ONCL,176,,46.5,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,1,7,P,4,,ONCL,129,,18.15,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,7,P,5,,ONCL,37,,0.5,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,7,P,6,,ONCL,55,,1.2,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,7,P,7,,ONCL,95,,8.2,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,7,P,8,,ONCL,93,,6.8,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,7,P,9,,ONCL,83,,5.15,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,7,P,10,,ONCL,94,,7.35,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,7,P,11,,ONCL,89,,5.75,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,7,P,12,,ONCL,101,,8,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,7,P,13,,ONCL,134,,21.15,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,1,7,P,14,,ONCL,158,,34.2,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,7,P,15,,ONCL,41,,0.5,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,7,P,16,,ONCL,49,,1.15,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,7,P,17,,ONCL,45,,1,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,7,P,18,,ONCL,49,,1.2,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,7,P,19,,ONCL,111,,10.6,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,1,7,P,20,,ONCL,147,,27.2,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,1,7,P,21,,ONCL,61,,2.25,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,1,,ONCL,126,,18.65,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,2,,ONCL,150,,30.55,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,1,8,C,3,,ONCL,150,,31.2,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,4,,ONCL,123,,16.1,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,5,,ONCL,176,,44.35,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,6,,ONCL,127,,22.8,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,7,,ONCL,92,,6.85,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,8,,ONCL,121,,18.4,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,9,,ONCL,113,,12.95,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,10,,ONCL,122,,19.25,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,11,,ONCL,130,,19.85,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,12,,ONCL,105,,9.5,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,13,,ONCL,48,,1.1,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,14,,ONCL,51,,1.15,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,15,,ONCL,105,,12.85,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,16,,ONCL,103,,9.85,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,17,,ONCL,98,,18.15,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,18,,ONCL,102,,9.45,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,19,,ONCL,97,,8.2,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,20,,ONCL,97,,8.7,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,21,,ONCL,89,,6.25,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,22,,ONCL,58,,1.8,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,23,,ONCL,46,,1.15,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,24,,ONCL,50,,1.4,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,25,,ONCL,46,,1.2,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,26,,ONCL,43,,0.9,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,27,,ONCL,32,,0.35,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,8,C,28,,ONCL,37,,0.55,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,9,SC,1,,ONCL,51,,1.4,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,9,SC,2,,ONCL,46,,1.05,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,9,SC,3,,ONCL,41,,0.75,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,9,SC,4,,ONCL,53,,1.65,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,9,SC,5,,ONCL,86,,5.85,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,9,SC,6,,ONCL,92,,6.9,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,9,SC,7,,ONCL,48,,1.25,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,9,SC,8,,ONCL,67,,3.3,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,9,SC,9,,ONCL,70,,3.3,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,9,SC,10,,ONCL,82,,4.9,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,9,SC,11,,ONCL,95,,7.4,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,9,SC,12,,ONCL,43,,0.8,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,9,SC,13,,ONCL,53,,1.45,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,9,SC,14,,ONCL,96,,6.9,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,9,SC,15,,ONCL,44,,0.95,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,9,SC,16,,ONCL,57,,2.5,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,9,SC,17,,ONCL,39,,0.6,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,9,SC,18,,ONCL,89,,7.85,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,9,SC,19,,ONCL,127,,16.4,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,9,SC,20,,ONCL,94,,6.9,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,9,SC,21,,ONCL,55,,1.55,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,9,SC,22,,ONCL,38,,0.5,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,9,SC,23,,ONCL,34,,0.35,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,9,SC,24,,ONCL,34,,0.4,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,10,P,1,,ONCL,41,,0.65,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,10,P,2,,ONCL,58,,2.25,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,10,P,3,,ONCL,132,,19,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,1,10,P,4,,ONCL,170,,40.9,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,1,10,P,5,,ONCL,129,,17.1,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,1,10,P,6,,ONCL,125,,18.95,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,1,10,P,7,,ONCL,104,,9.25,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,1,10,P,8,,ONCL,160,,33.75,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,1,10,P,9,,ONCL,41,,0.55,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,10,P,10,,ONCL,142,,24.25,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,10,P,11,,ONCL,144,,25.05,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,10,P,12,,ONCL,134,,21.65,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,10,P,13,,ONCL,60,,2.1,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,10,P,14,,ONCL,145,,30.25,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,10,P,15,,ONCL,109,,10.95,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,10,P,16,,ONCL,143,,24.45,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,10,P,17,,ONCL,105,,9.65,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,11,C,1,,ONCL,44,,0.9,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,11,C,2,,ONCL,50,,1.3,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,11,C,3,,ONCL,37,,0.4,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,11,C,4,,ONCL,53,,1.7,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,11,C,5,,ONCL,55,,1.65,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,1,11,C,6,,ONCL,123,,15.75,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,1,11,C,7,,ONCL,166,,44,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,1,11,C,8,,ONCL,164,,43.05,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,1,11,C,9,,ONCL,135,,20.55,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,1,11,C,10,,ONCL,158,,37.1,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,1,11,C,11,,ONCL,111,,13.45,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,1,11,C,12,,ONCL,101,,8.65,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,1,11,C,13,,ONCL,153,,28.05,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,1,11,C,14,,ONCL,134,,19.25,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,1,11,C,15,,ONCL,87,,5.65,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,1,11,C,16,,ONCL,158,,34.9,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,2,7,P,1,,ONCL,105,,9.9,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,2,7,P,2,,ONCL,99,,7.75,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,2,7,P,3,,ONCL,115,,12.2,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,2,7,P,4,,ONCL,99,,8.3,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,2,7,P,5,,ONCL,110,,10.9,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,2,8,C,1,,ONCL,132,,25.8,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,2,8,C,2,,ONCL,135,,21.4,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,2,8,C,3,,ONCL,94,,7,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,2,8,C,4,,ONCL,121,,17.25,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,2,8,C,5,,ONCL,195,,66.75,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,2,9,SC,1,,ONCL,54,,1.65,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,2,9,SC,2,,ONCL,36,,0.4,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,2,9,SC,3,,ONCL,105,,10.4,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,2,9,SC,4,,ONCL,45,,1.05,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,2,9,SC,5,,ONCL,35,,0.45,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,2,9,SC,6,,ONCL,82,,8.75,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-M,CC,M,2,10,P,1,,ONCL,54,,1.65,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,2,11,C,1,,ONCL,57,,1.8,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,2,11,C,2,,ONCL,53,,1.6,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,2,11,C,3,,ONCL,98,,7.75,NONE,9/5/91,
AS006,1,1991,MACKCC-M,CC,M,2,11,C,4,,ONCL,130,,18.4,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,12,P,1,,ONCL,37,,0.55,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,12,P,2,,ONCL,46,,1.05,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,12,P,3,,ONCL,123,,15.5,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,12,P,4,,ONCL,89,,5.75,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,12,P,5,,ONCL,149,,26.65,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-U,CC,U,1,12,P,6,,ONCL,126,,17.4,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,12,P,7,,ONCL,156,,31.7,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-U,CC,U,1,12,P,8,,ONCL,96,,7.75,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,12,P,9,,ONCL,129,,17.8,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,12,P,10,,ONCL,105,,10.25,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,12,P,11,,ONCL,126,,18.4,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,12,P,12,,ONCL,62,,2.35,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,12,P,13,,ONCL,102,,9.25,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,12,P,14,,ONCL,80,,4.45,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,12,P,15,,ONCL,137,,21.45,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,12,P,16,,ONCL,127,,19.65,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,12,P,17,,ONCL,177,,44.35,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-U,CC,U,1,12,P,18,,ONCL,100,,8.55,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,12,P,19,,ONCL,128,,18.9,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,12,P,20,,ONCL,112,,12.55,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,12,P,21,,ONCL,91,,6.6,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,12,P,22,,ONCL,130,,17.7,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,13,S,1,,ONCL,52,,1.5,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,13,S,2,,ONCL,34,,0.3,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,13,S,3,,ONCL,35,,0.35,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,14,P,1,,ONCL,96,,7.15,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,14,P,2,,ONCL,110,,11.1,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,14,P,3,,ONCL,131,,17.95,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,14,P,4,,ONCL,145,,29.9,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-U,CC,U,1,14,P,5,,ONCL,136,,22.15,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,14,P,6,,ONCL,102,,8.85,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,14,P,7,,ONCL,152,,29.65,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-U,CC,U,1,15,C,1,,ONCL,45,,0.95,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,2,,ONCL,112,,13.15,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,3,,ONCL,109,,11.15,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,4,,ONCL,50,,1.25,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,5,,ONCL,42,,0.6,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,6,,ONCL,51,,1,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,7,,ONCL,131,,18.1,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,8,,ONCL,58,,1.4,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,9,,ONCL,45,,0.8,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,10,,ONCL,117,,13.3,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,11,,ONCL,100,,9.85,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,12,,ONCL,136,,24.25,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,13,,ONCL,55,,1.45,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,14,,ONCL,102,,9.35,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,15,,ONCL,87,,7.15,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,16,,ONCL,48,,0.9,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,17,,ONCL,110,,13.15,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,18,,ONCL,54,,1.45,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,19,,ONCL,104,,9.65,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,20,,ONCL,124,,17.05,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,21,,ONCL,55,,1.35,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,22,,ONCL,127,,17.75,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,23,,ONCL,52,,1.45,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,24,,ONCL,45,,0.75,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,25,,ONCL,49,,1.25,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,26,,ONCL,34,,0.4,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,27,,ONCL,48,,1.1,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,28,,ONCL,49,,0.85,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,29,,ONCL,34,,0.35,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,30,,ONCL,101,,8.55,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,15,C,31,,ONCL,106,,10.9,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,16,P,1,,ONCL,60,,1.85,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,16,P,2,,ONCL,50,,1.25,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,16,P,3,,ONCL,111,,11.05,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,16,P,4,,ONCL,97,,8.2,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,16,P,5,,ONCL,145,,26.6,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-U,CC,U,1,16,P,6,,ONCL,173,,50.15,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-U,CC,U,1,16,P,7,,ONCL,130,,18.7,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,16,P,8,,ONCL,96,,7,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,16,P,9,,ONCL,147,,31.15,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-U,CC,U,1,16,P,10,,ONCL,102,,8.95,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,16,P,11,,ONCL,140,,25.2,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,16,P,12,,ONCL,183,,53.5,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-U,CC,U,1,16,P,13,,ONCL,89,,6.3,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,16,P,14,,ONCL,146,,31.6,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-U,CC,U,1,17,C,1,,ONCL,50,,1.1,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,17,C,2,,ONCL,98,,7.85,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,17,C,3,,ONCL,136,,20.8,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,17,C,4,,ONCL,122,,16.6,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,1,17,C,5,,ONCL,144,,29.9,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-U,CC,U,1,17,C,6,,ONCL,123,,14.95,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,2,12,P,1,,ONCL,45,,1,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,2,12,P,2,,ONCL,61,,2.55,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,2,12,P,3,,ONCL,54,,1.35,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,2,12,P,4,,ONCL,50,,1.1,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,2,14,P,1,,ONCL,85,,6.35,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,2,14,P,2,,ONCL,118,,14.9,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,2,14,P,3,,ONCL,118,,14.75,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,2,14,P,4,,ONCL,182,,50.25,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,2,15,C,1,,ONCL,51,,1.45,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,2,15,C,2,,ONCL,48,,1.1,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,2,15,C,3,,ONCL,100,,10.05,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,2,15,C,4,,ONCL,162,,42.1,NONE,9/5/91,scale sample taken
AS006,1,1991,MACKCC-U,CC,U,2,15,C,5,,ONCL,52,,1.35,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,2,15,C,6,,ONCL,38,,0.35,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,2,15,C,7,,ONCL,100,,8.95,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,2,16,P,1,,ONCL,47,,0.9,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,2,16,P,2,,ONCL,125,,17.4,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,2,16,P,3,,ONCL,48,,1.1,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,2,16,P,4,,ONCL,121,,14.65,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,2,17,C,1,,ONCL,34,,0.4,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,2,17,C,2,,ONCL,137,,22.2,NONE,9/5/91,
AS006,1,1991,MACKCC-U,CC,U,2,17,C,3,,ONCL,80,,4.65,NONE,9/5/91,
